record,created_at
27.4*2*22.2,2025-07-15 00:00:36
25.5*2*21.5,2025-07-15 06:00:37
23.7*2*19.3,2025-07-15 07:32:33
26.1*2*23.5,2025-07-15 10:37:41
26.1*2*23.4,2025-07-15 12:00:54
27.7*2*26.9,2025-07-15 18:00:53
27.4*2*22.1,2025-07-15 20:04:58
2*2*21.9,2025-07-16 00:01:03
25.1*2*20.2,2025-07-16 06:01:00
23.7*2*19.2,2025-07-16 07:32:39
23.7*2*19.2,2025-07-16 12:00:58
28.7*2*28.5,2025-07-16 18:00:55
28.2*2*23.6,2025-07-16 19:32:18
27.2*2*21.8,2025-07-17 00:00:37
25.1*2*21.2,2025-07-17 06:00:36
22.9*2*19.6,2025-07-17 07:32:33
22.9*2*19.7,2025-07-17 12:00:53
25.9*2*23.8,2025-07-17 18:00:59
31.3*2*22.2,2025-07-17 19:32:16
28.5*2*22.4,2025-07-18 00:00:36
25.2*2*20.9,2025-07-18 06:00:36
22.6*2*19.9,2025-07-18 07:32:33
22.5*2*20.0,2025-07-18 12:00:53
27.0*2*29.6,2025-07-18 18:01:02
26.5*2*22.1,2025-07-18 19:32:15
25.6*2*21.9,2025-07-19 00:00:36
23.7*2*20.5,2025-07-19 06:00:37
20.9*2*18.8,2025-07-19 07:32:33
20.9*2*18.9,2025-07-19 12:00:53
26.2*2*26.1,2025-07-19 18:00:59
25.5*2*21.7,2025-07-19 19:32:17
24.9*2*21.1,2025-07-20 00:00:36
22.8*2*20.0,2025-07-20 06:00:38
21.2*2*18.8,2025-07-20 07:33:04
21.3*2*19.2,2025-07-20 12:00:56
25.7*2*24.4,2025-07-20 12:12:34
27.9*2*25.3,2025-07-20 13:48:12
27.9*2*25.2,2025-07-20 18:00:59
28.0*2*24.0,2025-07-20 19:32:15
25.9*2*21.6,2025-07-20 20:57:14
25.6*2*21.3,2025-07-20 21:21:05
25.6*2*21.4,2025-07-21 00:00:36
24.2*2*20.7,2025-07-21 06:00:36
21.9*2*2,2025-07-21 07:32:33
22.0*2*20.1,2025-07-21 12:01:00
27.0*2*28.6,2025-07-21 12:53:04
27.1*2*28.6,2025-07-21 18:00:59
31.4*2*26.0,2025-07-21 19:32:14
27.2*2*22.8,2025-07-21 21:07:45
27.3*2*22.9,2025-07-22 00:00:37
25.4*2*22.1,2025-07-22 06:00:36
22.6*2*19.5,2025-07-22 07:33:05
22.2*2*19.3,2025-07-22 12:00:55
22.8*2*21.9,2025-07-22 13:12:00
23.1*2*23.3,2025-07-22 13:50:18
25.8*2*28.9,2025-07-22 15:36:16
26.1*2*29.0,2025-07-22 18:00:53
30.5*2*25.7,2025-07-22 19:32:15
28.2*2*22.9,2025-07-23 00:00:36
24.1*2*20.8,2025-07-23 06:00:37
22.2*2*20.1,2025-07-23 07:32:37
28.6*2*25.8,2025-07-23 13:51:25
28.8*2*25.6,2025-07-23 16:48:08
28.7*2*24.7,2025-07-23 18:05:10
28.7*2*24.7,2025-07-23 19:32:15
28.1*2*24.0,2025-07-24 00:00:36
25.6*2*22.5,2025-07-24 06:00:37
23.8*2*20.6,2025-07-24 07:33:07
23.6*2*20.6,2025-07-24 12:00:57
26.6*2*26.8,2025-07-24 18:00:53
30.2*2*25.3,2025-07-24 19:32:14
28.5*2*23.6,2025-07-25 00:00:36
25.3*2*21.8,2025-07-25 06:00:36
23.3*2*21.1,2025-07-25 07:32:31
23.3*2*20.7,2025-07-25 12:00:55
29.0*2*23.8,2025-07-25 18:58:58
29.0*2*23.8,2025-07-25 19:32:15
28.6*2*23.7,2025-07-26 00:00:36
25.2*2*21.6,2025-07-26 06:00:36
22.3*2*19.6,2025-07-26 07:32:34
22.0*2*19.0,2025-07-26 12:00:55
26.7*2*28.6,2025-07-26 18:00:53
33.2*2*27.1,2025-07-26 19:32:16
30.6*2*24.7,2025-07-27 00:00:36
26.5*2*22.2,2025-07-27 06:00:37
2*2*20.1,2025-07-27 07:32:37
23.1*2*19.6,2025-07-27 12:00:53
27.5*2*26.8,2025-07-27 18:00:59
32.4*2*26.8,2025-07-27 19:32:36
30.1*2*24.6,2025-07-28 00:00:36
26.8*2*26.1,2025-07-28 12:16:05
26.8*2*26.3,2025-07-28 18:00:40
30.4*2*24.7,2025-07-28 19:32:12
28.4*2*22.9,2025-07-29 00:00:36
25.0*2*21.6,2025-07-29 06:00:37
23.4*2*20.2,2025-07-29 07:32:55
23.9*2*19.9,2025-07-29 12:01:00
27.7*2*26.1,2025-07-29 18:00:53
32.0*2*24.4,2025-07-29 19:32:15
29.5*2*22.8,2025-07-30 00:00:36
25.5*2*21.5,2025-07-30 06:00:37
24.2*2*21.2,2025-07-30 07:32:33
24.7*2*20.6,2025-07-30 12:00:54
28.3*2*26.1,2025-07-30 18:00:58
31.4*2*24.9,2025-07-30 19:32:15
29.0*2*23.0,2025-07-31 00:00:36
25.1*2*21.3,2025-07-31 06:00:38
23.0*2*19.1,2025-07-31 07:32:42
23.4*2*19.4,2025-07-31 12:00:54
28.3*2*29.9,2025-07-31 18:00:54
32.9*2*26.1,2025-07-31 19:32:15
30.1*2*23.7,2025-08-01 00:00:37
25.8*2*22.0,2025-08-01 06:00:36
24.1*2*19.1,2025-08-01 07:36:10
24.2*2*19.3,2025-08-01 12:00:36
29.4*2*28.1,2025-08-01 18:00:36
2*2*24.7,2025-08-01 19:32:22
28.5*2*23.4,2025-08-02 00:00:36
25.8*2*22.0,2025-08-02 06:00:36
23.6*2*19.3,2025-08-02 07:32:32
24.2*2*20.1,2025-08-02 12:01:01
27.0*2*25.6,2025-08-02 18:00:54
32.2*2*25.9,2025-08-02 19:32:16
30.0*2*24.2,2025-08-03 00:00:36
26.4*2*21.3,2025-08-03 06:00:36
24.4*2*18.7,2025-08-03 07:32:32
28.0*2*25.4,2025-08-03 12:18:26
27.6*2*24.1,2025-08-03 13:55:24
27.4*2*23.4,2025-08-03 17:39:51
27.4*2*23.5,2025-08-03 18:00:57
27.5*2*23.6,2025-08-03 19:32:14
26.7*2*22.7,2025-08-04 00:00:36
24.6*2*20.2,2025-08-04 06:00:37
22.9*2*18.7,2025-08-04 07:32:36
23.6*2*18.4,2025-08-04 12:01:01
26.1*2*25.2,2025-08-04 18:00:53
30.1*2*24.4,2025-08-04 19:32:14
28.2*2*22.6,2025-08-05 00:00:37
25.1*2*20.6,2025-08-05 06:00:36
23.5*2*19.2,2025-08-05 07:32:35
24.1*2*19.4,2025-08-05 12:00:57
28.5*2*29.8,2025-08-05 18:00:54
32.5*2*25.8,2025-08-05 19:32:15
30.2*2*23.7,2025-08-06 00:00:36
24.5*2*20.2,2025-08-06 05:46:41
24.5*2*20.3,2025-08-06 06:00:36
24.5*2*20.5,2025-08-06 07:32:32
24.9*2*20.6,2025-08-06 12:01:00
26.2*2*25.3,2025-08-06 18:00:55
32.9*2*26.8,2025-08-06 19:32:16
30.6*2*24.5,2025-08-07 00:00:36
27.0*2*22.4,2025-08-07 06:00:37
24.6*2*20.7,2025-08-07 12:01:03
27.6*2*26.5,2025-08-07 18:00:54
31.3*2*25.5,2025-08-07 19:32:15
29.6*2*23.9,2025-08-08 00:00:40
26.8*2*21.9,2025-08-08 06:00:36
25.3*2*20.3,2025-08-08 07:32:33
25.8*2*20.4,2025-08-08 12:01:01
27.6*2*24.8,2025-08-08 18:00:54
31.1*2*25.9,2025-08-08 19:32:14
30.2*2*25.0,2025-08-09 00:00:36
27.1*2*19.3,2025-08-09 06:00:36
23.6*2*18.4,2025-08-09 07:32:33
24.2*2*17.8,2025-08-09 12:00:54
26.9*2*24.7,2025-08-09 18:00:54
25.4*2*20.6,2025-08-09 21:36:53
25.4*2*20.7,2025-08-10 00:01:01
25.3*2*20.8,2025-08-10 06:00:54
24.0*2*19.1,2025-08-10 07:32:39
25.4*2*19.3,2025-08-10 12:00:53
29.6*2*23.7,2025-08-10 17:48:38
29.6*2*23.8,2025-08-10 18:00:54
29.1*2*23.6,2025-08-10 18:47:41
29.1*2*23.5,2025-08-10 19:32:14
28.6*2*23.2,2025-08-11 00:00:36
26.7*2*21.5,2025-08-11 06:00:38
26.1*2*20.6,2025-08-11 12:38:16
26.1*2*20.8,2025-08-11 18:00:37
30.7*2*24.8,2025-08-11 19:32:10
29.3*2*23.8,2025-08-12 00:00:39
26.8*2*21.3,2025-08-12 06:00:36
25.4*2*19.6,2025-08-12 07:32:35
25.9*2*19.7,2025-08-12 12:00:58
28.3*2*26.5,2025-08-12 18:00:53
26.4*2*22.3,2025-08-12 19:32:14
26.1*2*21.1,2025-08-13 00:00:36
24.8*2*19.9,2025-08-13 06:00:36
24.3*2*19.6,2025-08-13 07:32:34
25.3*2*19.4,2025-08-13 12:00:57
28.1*2*25.7,2025-08-13 18:00:54
30.2*2*25.3,2025-08-13 19:32:16
29.2*2*23.7,2025-08-14 00:00:36
27.3*2*21.6,2025-08-14 06:00:36
24.8*2*19.2,2025-08-14 07:32:35
29.1*2*28.3,2025-08-14 12:58:18
29.2*2*27.8,2025-08-14 18:01:03
30.3*2*2,2025-08-14 19:32:16
29.3*2*23.5,2025-08-15 00:00:41
27.2*2*21.8,2025-08-15 06:00:36
2*2*18.9,2025-08-15 07:32:46
25.7*2*19.0,2025-08-15 12:00:59
28.3*2*26.0,2025-08-15 18:00:53
32.9*2*28.4,2025-08-15 19:32:15
27.4*2*20.4,2025-08-15 21:02:32
27.5*2*20.4,2025-08-16 00:00:36
26.1*2*20.8,2025-08-16 06:00:38
24.4*2*18.8,2025-08-16 07:32:35
25.0*2*19.3,2025-08-16 12:00:55
27.3*2*24.9,2025-08-16 18:00:53
24.9*2*18.8,2025-08-16 19:32:14
24.4*2*18.7,2025-08-17 00:00:36
24.1*2*18.5,2025-08-17 06:00:37
23.3*2*17.6,2025-08-17 07:32:34
25.0*2*18.2,2025-08-17 12:00:53
27.4*2*25.1,2025-08-17 18:01:00
28.0*2*19.5,2025-08-17 19:32:16
25.9*2*19.3,2025-08-18 00:00:36
24.2*2*18.5,2025-08-18 06:00:36
23.4*2*17.7,2025-08-18 07:32:35
25.0*2*18.0,2025-08-18 12:00:58
28.8*2*24.8,2025-08-18 15:14:50
28.9*2*24.9,2025-08-18 18:00:54
29.7*2*23.1,2025-08-18 19:32:14
28.1*2*21.3,2025-08-19 00:00:36
26.2*2*20.6,2025-08-19 06:00:36
25.1*2*19.5,2025-08-19 07:32:34
27.5*2*19.4,2025-08-19 12:01:00
28.3*2*25.8,2025-08-19 18:00:55
28.7*2*22.8,2025-08-19 19:32:14
26.8*2*20.3,2025-08-19 20:28:55
26.8*2*20.4,2025-08-20 00:00:37
26.0*2*19.8,2025-08-20 06:00:36
25.1*2*19.6,2025-08-20 07:32:33
26.2*2*20.2,2025-08-20 08:25:39
26.3*2*20.2,2025-08-20 12:00:55
28.5*2*25.9,2025-08-20 18:00:55
28.9*2*23.7,2025-08-20 19:32:14
28.2*2*22.5,2025-08-21 00:00:35
26.4*2*21.0,2025-08-21 06:00:36
24.9*2*19.1,2025-08-21 07:32:36
25.9*2*19.2,2025-08-21 12:00:56
28.2*2*26.9,2025-08-21 18:00:52
25.6*2*20.0,2025-08-21 19:32:28
25.4*2*19.4,2025-08-22 00:00:40
24.6*2*19.1,2025-08-22 06:00:36
24.0*2*17.6,2025-08-22 07:32:39
24.6*2*17.8,2025-08-22 12:01:04
28.5*2*26.1,2025-08-22 18:00:56
29.1*2*22.0,2025-08-22 19:06:30
29.1*2*22.1,2025-08-22 19:32:15
28.7*2*22.0,2025-08-23 00:00:37
25.8*2*20.4,2025-08-23 06:00:35
25.2*2*19.6,2025-08-23 07:32:55
26.5*2*19.7,2025-08-23 12:00:56
28.8*2*25.5,2025-08-23 18:00:54
27.6*2*22.4,2025-08-23 19:32:22
27.5*2*21.9,2025-08-24 00:00:39
25.3*2*19.5,2025-08-24 04:39:59
25.3*2*19.5,2025-08-24 06:00:40
25.0*2*19.4,2025-08-24 07:32:36
26.3*2*19.3,2025-08-24 12:01:00
27.4*2*24.5,2025-08-24 18:00:53
32.0*2*25.6,2025-08-24 19:32:16
30.0*2*23.3,2025-08-25 00:00:39
27.4*2*21.3,2025-08-25 06:00:36
24.8*2*19.2,2025-08-25 12:34:58
24.8*2*19.2,2025-08-25 18:00:37
26.8*2*22.1,2025-08-25 19:32:31
26.4*2*20.0,2025-08-26 00:00:36
25.2*2*19.6,2025-08-26 06:00:36
24.2*2*18.4,2025-08-26 07:33:01
29.1*2*22.5,2025-08-26 19:46:06
27.7*2*21.3,2025-08-26 22:35:45
27.6*2*21.3,2025-08-27 00:00:54
27.1*2*22.8,2025-08-27 10:16:27
27.4*2*22.9,2025-08-27 12:01:00
29.2*2*27.0,2025-08-27 18:00:53
32.0*2*25.7,2025-08-27 19:32:15
30.2*2*23.6,2025-08-28 00:00:39
27.2*2*21.4,2025-08-28 06:00:36
25.7*2*2,2025-08-28 07:32:36
26.9*2*19.5,2025-08-28 12:01:04
28.4*2*24.2,2025-08-28 18:00:53
31.3*2*25.7,2025-08-28 19:32:14
30.3*2*23.6,2025-08-29 00:00:40
27.8*2*21.4,2025-08-29 06:00:36
25.9*2*2,2025-08-29 07:32:35
27.3*2*20.2,2025-08-29 12:01:03
29.6*2*28.5,2025-08-29 18:00:53
32.9*2*26.8,2025-08-29 19:32:19
31.2*2*24.7,2025-08-30 00:00:38
28.1*2*22.0,2025-08-30 06:00:35
26.8*2*20.1,2025-08-30 07:32:37
27.9*2*20.5,2025-08-30 12:01:03
30.4*2*29.2,2025-08-30 18:00:53
31.4*2*25.9,2025-08-30 19:32:23
