record,created_at
84.2*2*92.2,2025-07-15 00:00:36
84.2*2*95.1,2025-07-15 06:00:37
84.6*2*99.7,2025-07-15 07:32:33
85.2*2*85.1,2025-07-15 10:37:41
85.0*2*85.9,2025-07-15 12:00:54
85.4*2*77.5,2025-07-15 18:00:53
85.7*2*88.8,2025-07-15 20:04:58
2*2*88.4,2025-07-16 00:01:03
85.4*2*95.1,2025-07-16 06:01:00
86.2*2*99.9,2025-07-16 07:32:39
86.2*2*99.9,2025-07-16 12:00:58
86.5*2*67.0,2025-07-16 18:00:55
86.4*2*85.2,2025-07-16 19:32:18
86.4*2*90.1,2025-07-17 00:00:37
86.6*2*93.3,2025-07-17 06:00:36
86.8*2*96.3,2025-07-17 07:32:33
86.8*2*96.7,2025-07-17 12:00:53
87.5*2*86.0,2025-07-17 18:00:59
87.0*2*94.5,2025-07-17 19:32:16
86.8*2*94.4,2025-07-18 00:00:36
86.9*2*92.8,2025-07-18 06:00:36
86.8*2*98.6,2025-07-18 07:32:33
86.8*2*98.8,2025-07-18 12:00:53
87.6*2*72.4,2025-07-18 18:01:02
87.2*2*94.0,2025-07-18 19:32:15
87.0*2*96.2,2025-07-19 00:00:36
87.2*2*98.0,2025-07-19 06:00:37
87.2*2*99.9,2025-07-19 07:32:33
87.0*2*99.9,2025-07-19 12:00:53
87.5*2*80.4,2025-07-19 18:00:59
87.4*2*99.9,2025-07-19 19:32:17
87.3*2*97.2,2025-07-20 00:00:36
87.4*2*99.9,2025-07-20 06:00:38
87.6*2*99.9,2025-07-20 07:33:04
87.5*2*99.9,2025-07-20 12:00:56
88.2*2*84.7,2025-07-20 12:12:34
88.5*2*82.0,2025-07-20 13:48:12
88.2*2*81.8,2025-07-20 18:00:59
88.0*2*82.4,2025-07-20 19:32:15
87.7*2*90.5,2025-07-20 20:57:14
87.9*2*92.5,2025-07-20 21:21:05
87.8*2*92.2,2025-07-21 00:00:36
87.9*2*95.4,2025-07-21 06:00:36
87.8*2*2,2025-07-21 07:32:33
87.7*2*98.4,2025-07-21 12:01:00
88.6*2*74.0,2025-07-21 12:53:04
88.5*2*72.7,2025-07-21 18:00:59
87.7*2*66.6,2025-07-21 19:32:14
87.5*2*81.5,2025-07-21 21:07:45
87.3*2*81.5,2025-07-22 00:00:37
87.2*2*85.8,2025-07-22 06:00:36
86.9*2*93.8,2025-07-22 07:33:05
86.8*2*99.9,2025-07-22 12:00:55
87.1*2*89.5,2025-07-22 13:12:00
87.3*2*83.4,2025-07-22 13:50:18
87.7*2*69.8,2025-07-22 15:36:16
87.5*2*69.1,2025-07-22 18:00:53
87.6*2*75.0,2025-07-22 19:32:15
87.2*2*79.2,2025-07-23 00:00:36
87.1*2*88.3,2025-07-23 06:00:37
86.8*2*91.1,2025-07-23 07:32:37
87.4*2*78.7,2025-07-23 13:51:25
87.3*2*77.0,2025-07-23 16:48:08
87.2*2*81.1,2025-07-23 18:05:10
87.2*2*80.7,2025-07-23 19:32:15
87.0*2*83.9,2025-07-24 00:00:36
86.8*2*91.7,2025-07-24 06:00:37
86.7*2*97.7,2025-07-24 07:33:07
86.4*2*98.3,2025-07-24 12:00:57
87.5*2*82.3,2025-07-24 18:00:53
86.6*2*76.5,2025-07-24 19:32:14
86.2*2*83.6,2025-07-25 00:00:36
86.1*2*91.4,2025-07-25 06:00:36
85.8*2*94.3,2025-07-25 07:32:31
86.0*2*96.3,2025-07-25 12:00:55
86.0*2*81.4,2025-07-25 18:58:58
85.8*2*81.5,2025-07-25 19:32:15
85.8*2*81.0,2025-07-26 00:00:36
85.7*2*92.6,2025-07-26 06:00:36
85.7*2*96.0,2025-07-26 07:32:34
85.7*2*99.2,2025-07-26 12:00:55
86.6*2*71.3,2025-07-26 18:00:53
84.8*2*54.3,2025-07-26 19:32:16
84.5*2*68.4,2025-07-27 00:00:36
84.3*2*87.5,2025-07-27 06:00:37
2*2*91.9,2025-07-27 07:32:37
83.9*2*93.5,2025-07-27 12:00:53
84.7*2*70.7,2025-07-27 18:00:59
83.9*2*62.3,2025-07-27 19:32:36
83.7*2*76.0,2025-07-28 00:00:36
84.5*2*79.9,2025-07-28 12:16:05
84.4*2*80.8,2025-07-28 18:00:40
84.5*2*77.0,2025-07-28 19:32:12
84.1*2*82.8,2025-07-29 00:00:36
84.1*2*84.6,2025-07-29 06:00:37
83.7*2*91.8,2025-07-29 07:32:55
84.1*2*95.9,2025-07-29 12:01:00
84.5*2*71.7,2025-07-29 18:00:53
84.1*2*72.6,2025-07-29 19:32:15
83.8*2*76.5,2025-07-30 00:00:36
83.7*2*78.9,2025-07-30 06:00:37
83.7*2*84.2,2025-07-30 07:32:33
83.8*2*84.8,2025-07-30 12:00:54
84.1*2*68.1,2025-07-30 18:00:58
83.5*2*69.5,2025-07-30 19:32:15
83.2*2*76.7,2025-07-31 00:00:36
82.9*2*81.4,2025-07-31 06:00:38
82.6*2*84.3,2025-07-31 07:32:42
82.7*2*86.7,2025-07-31 12:00:54
83.3*2*61.7,2025-07-31 18:00:54
82.7*2*71.2,2025-07-31 19:32:15
82.6*2*79.7,2025-08-01 00:00:37
82.0*2*84.5,2025-08-01 06:00:36
82.2*2*96.2,2025-08-01 07:36:10
82.1*2*96.1,2025-08-01 12:00:36
82.8*2*63.9,2025-08-01 18:00:36
2*2*75.4,2025-08-01 19:32:22
82.3*2*76.0,2025-08-02 00:00:36
82.0*2*80.5,2025-08-02 06:00:36
82.1*2*88.8,2025-08-02 07:32:32
82.1*2*88.4,2025-08-02 12:01:01
82.5*2*75.6,2025-08-02 18:00:54
82.3*2*65.2,2025-08-02 19:32:16
82.2*2*77.9,2025-08-03 00:00:36
82.1*2*83.8,2025-08-03 06:00:36
81.6*2*92.7,2025-08-03 07:32:32
82.1*2*71.6,2025-08-03 12:18:26
82.2*2*73.5,2025-08-03 13:55:24
82.2*2*72.7,2025-08-03 17:39:51
82.0*2*72.2,2025-08-03 18:00:57
82.1*2*70.6,2025-08-03 19:32:14
81.9*2*77.0,2025-08-04 00:00:36
81.6*2*91.0,2025-08-04 06:00:37
81.4*2*98.5,2025-08-04 07:32:36
81.4*2*99.1,2025-08-04 12:01:01
82.0*2*79.2,2025-08-04 18:00:53
82.3*2*59.2,2025-08-04 19:32:14
82.1*2*69.7,2025-08-05 00:00:37
81.9*2*80.4,2025-08-05 06:00:36
81.6*2*80.1,2025-08-05 07:32:35
82.0*2*79.4,2025-08-05 12:00:57
82.3*2*51.4,2025-08-05 18:00:54
81.9*2*61.6,2025-08-05 19:32:15
81.7*2*72.2,2025-08-06 00:00:36
81.3*2*85.5,2025-08-06 05:46:41
81.3*2*85.4,2025-08-06 06:00:36
81.2*2*85.0,2025-08-06 07:32:32
81.2*2*85.0,2025-08-06 12:01:00
81.2*2*69.2,2025-08-06 18:00:55
81.4*2*53.3,2025-08-06 19:32:16
81.1*2*65.0,2025-08-07 00:00:36
80.7*2*79.9,2025-08-07 06:00:37
80.3*2*86.7,2025-08-07 12:01:03
80.8*2*75.5,2025-08-07 18:00:54
80.9*2*76.2,2025-08-07 19:32:15
81.0*2*80.8,2025-08-08 00:00:40
80.8*2*88.5,2025-08-08 06:00:36
80.4*2*96.7,2025-08-08 07:32:33
80.5*2*97.7,2025-08-08 12:01:01
81.3*2*80.3,2025-08-08 18:00:54
81.3*2*74.2,2025-08-08 19:32:14
81.4*2*75.7,2025-08-09 00:00:36
81.4*2*99.5,2025-08-09 06:00:36
80.9*2*94.5,2025-08-09 07:32:33
81.2*2*98.3,2025-08-09 12:00:54
81.7*2*79.5,2025-08-09 18:00:54
81.9*2*92.9,2025-08-09 21:36:53
81.7*2*92.5,2025-08-10 00:01:01
81.8*2*96.6,2025-08-10 06:00:54
81.9*2*99.3,2025-08-10 07:32:39
81.9*2*99.5,2025-08-10 12:00:53
83.4*2*84.4,2025-08-10 17:48:38
83.4*2*84.1,2025-08-10 18:00:54
83.3*2*84.0,2025-08-10 18:47:41
83.1*2*84.0,2025-08-10 19:32:14
83.1*2*84.3,2025-08-11 00:00:36
83.3*2*91.9,2025-08-11 06:00:38
84.0*2*94.3,2025-08-11 12:38:16
83.8*2*94.3,2025-08-11 18:00:37
84.2*2*71.1,2025-08-11 19:32:10
84.5*2*85.9,2025-08-12 00:00:39
84.5*2*93.6,2025-08-12 06:00:36
84.3*2*98.6,2025-08-12 07:32:35
84.3*2*98.6,2025-08-12 12:00:58
85.4*2*77.2,2025-08-12 18:00:53
85.1*2*89.6,2025-08-12 19:32:14
85.2*2*92.3,2025-08-13 00:00:36
85.2*2*96.7,2025-08-13 06:00:36
85.1*2*97.5,2025-08-13 07:32:34
85.1*2*98.9,2025-08-13 12:00:57
85.8*2*78.1,2025-08-13 18:00:54
86.1*2*76.2,2025-08-13 19:32:16
86.2*2*84.2,2025-08-14 00:00:36
86.0*2*93.8,2025-08-14 06:00:36
85.8*2*99.1,2025-08-14 07:32:35
86.4*2*69.5,2025-08-14 12:58:18
86.7*2*68.6,2025-08-14 18:01:03
86.5*2*2,2025-08-14 19:32:16
86.6*2*82.2,2025-08-15 00:00:41
86.3*2*92.0,2025-08-15 06:00:36
2*2*98.4,2025-08-15 07:32:46
86.0*2*97.8,2025-08-15 12:00:59
86.6*2*79.9,2025-08-15 18:00:53
86.4*2*68.8,2025-08-15 19:32:15
86.2*2*98.6,2025-08-15 21:02:32
86.1*2*98.4,2025-08-16 00:00:36
85.7*2*94.5,2025-08-16 06:00:38
85.7*2*98.0,2025-08-16 07:32:35
85.7*2*98.2,2025-08-16 12:00:55
86.1*2*81.1,2025-08-16 18:00:53
85.7*2*99.9,2025-08-16 19:32:14
85.8*2*99.9,2025-08-17 00:00:36
85.6*2*99.9,2025-08-17 06:00:37
85.3*2*99.9,2025-08-17 07:32:34
85.6*2*99.9,2025-08-17 12:00:53
86.1*2*81.3,2025-08-17 18:01:00
86.2*2*92.7,2025-08-17 19:32:16
86.1*2*93.7,2025-08-18 00:00:36
86.2*2*99.9,2025-08-18 06:00:36
85.7*2*99.9,2025-08-18 07:32:35
85.8*2*99.9,2025-08-18 12:00:58
86.5*2*77.4,2025-08-18 15:14:50
86.4*2*78.0,2025-08-18 18:00:54
86.5*2*80.5,2025-08-18 19:32:14
86.3*2*85.9,2025-08-19 00:00:36
86.1*2*93.1,2025-08-19 06:00:36
86.1*2*95.2,2025-08-19 07:32:34
86.4*2*96.0,2025-08-19 12:01:00
86.6*2*73.7,2025-08-19 18:00:55
86.5*2*83.3,2025-08-19 19:32:14
86.9*2*96.7,2025-08-19 20:28:55
86.6*2*96.7,2025-08-20 00:00:37
86.4*2*99.3,2025-08-20 06:00:36
86.5*2*98.0,2025-08-20 07:32:33
86.9*2*96.5,2025-08-20 08:25:39
86.5*2*96.3,2025-08-20 12:00:55
87.1*2*74.4,2025-08-20 18:00:55
86.8*2*75.4,2025-08-20 19:32:14
86.7*2*80.8,2025-08-21 00:00:35
86.8*2*89.4,2025-08-21 06:00:36
86.6*2*95.4,2025-08-21 07:32:36
86.4*2*95.7,2025-08-21 12:00:56
87.0*2*72.6,2025-08-21 18:00:52
86.7*2*97.7,2025-08-21 19:32:28
86.8*2*99.0,2025-08-22 00:00:40
86.8*2*99.2,2025-08-22 06:00:36
86.6*2*99.7,2025-08-22 07:32:39
86.5*2*99.9,2025-08-22 12:01:04
86.9*2*71.3,2025-08-22 18:00:56
86.9*2*81.4,2025-08-22 19:06:30
86.4*2*81.6,2025-08-22 19:32:15
86.3*2*82.1,2025-08-23 00:00:37
86.2*2*90.6,2025-08-23 06:00:35
86.0*2*94.8,2025-08-23 07:32:55
86.3*2*95.8,2025-08-23 12:00:56
86.5*2*76.2,2025-08-23 18:00:54
86.4*2*83.8,2025-08-23 19:32:22
86.4*2*87.7,2025-08-24 00:00:39
86.1*2*96.4,2025-08-24 04:39:59
86.1*2*96.4,2025-08-24 06:00:40
86.1*2*96.2,2025-08-24 07:32:36
86.2*2*95.7,2025-08-24 12:01:00
86.7*2*77.1,2025-08-24 18:00:53
86.3*2*70.4,2025-08-24 19:32:16
85.9*2*80.9,2025-08-25 00:00:39
85.6*2*88.7,2025-08-25 06:00:36
85.7*2*98.8,2025-08-25 12:34:58
85.6*2*98.4,2025-08-25 18:00:37
86.0*2*81.7,2025-08-25 19:32:31
86.0*2*91.5,2025-08-26 00:00:36
85.9*2*93.3,2025-08-26 06:00:36
85.9*2*97.2,2025-08-26 07:33:01
86.2*2*84.3,2025-08-26 19:46:06
86.1*2*82.2,2025-08-26 22:35:45
86.2*2*82.6,2025-08-27 00:00:54
86.7*2*89.3,2025-08-27 10:16:27
86.6*2*88.6,2025-08-27 12:01:00
86.7*2*73.7,2025-08-27 18:00:53
86.1*2*64.2,2025-08-27 19:32:15
85.9*2*74.6,2025-08-28 00:00:39
85.7*2*87.3,2025-08-28 06:00:36
85.3*2*2,2025-08-28 07:32:36
85.6*2*95.2,2025-08-28 12:01:04
85.9*2*78.7,2025-08-28 18:00:53
85.5*2*68.2,2025-08-28 19:32:14
85.5*2*83.9,2025-08-29 00:00:40
85.3*2*88.9,2025-08-29 06:00:36
84.9*2*2,2025-08-29 07:32:35
85.1*2*95.9,2025-08-29 12:01:03
85.5*2*63.5,2025-08-29 18:00:53
84.4*2*65.5,2025-08-29 19:32:19
84.4*2*79.1,2025-08-30 00:00:38
84.4*2*91.3,2025-08-30 06:00:35
84.4*2*96.7,2025-08-30 07:32:37
84.3*2*95.9,2025-08-30 12:01:03
84.6*2*64.4,2025-08-30 18:00:53
83.9*2*73.6,2025-08-30 19:32:23
